MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
,,,,,,0,,,0,,,,,,0,,CID971919,COCC(=O)Nc1ccccc1C(=O)NC(C)C

,,,,,,,,,,,,,0,,,,CID3657134,CCOc1ccc(N2C(=O)C3C(c4ccccc4)=NN(c4ccccc4)C3C2=O)cc1

0,,,,,,,,,,,,,,,,,CID2549017,COCCN(C(=O)CN1CCc2ccccc2C1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O

,,,,,0,,,,,,0,,,,,,CID2766822,C=CCSc1nc(Cc2ccc(Cl)cc2)nc2ccccc12

,,,0,,,0,,,,,0,0,,,,0,CID2948240,O=C(NC1=NC2CCCCC2N1)c1ccccc1

,,,,,,,,,,0,,,,,,,CID2948245,CC(C)N1C(=O)CC(Nc2ccc(N3CCOCC3)cc2)C1=O

,,,0,0,,0,,,,,,,,,,,CID834422,Cc1ccc(CNc2nc3ccccc3s2)s1

,,,,,,,,,,,,,0,0,,,CID2533631,CN(Cc1cccs1)C(=O)Cc1csc(-c2ccccc2)n1

,,,,,,,,,,,,,,0,,,CID273419,COC(=O)c1ccc(/N=N/c2ccccc2)cc1

,,,,0,,,,,0,,0,0,0,,,,CID776754,COc1cc2ccccc2cc1C(=O)Nc1cccnc1

,,,,,,,,,,,,,0,,,,CID1082609,CS(=O)(=O)N1CCC(C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1

,0,,,,,,,,,,,,,,0,,CID1082608,CS(=O)(=O)N(CC(=O)Nc1ccc2c(c1)OCO2)Cc1ccccc1

,,,,,,,,,,,0,,,,,,CID9522373,COc1cc(-c2cc(-c3ccccc3)nc(SCC(=O)Nc3nccs3)c2C#N)cc(OC)c1OC

,0,0,,,,,,,,,,,,,0,,CID2955340,COC(=O)c1cccc(NC(=O)C2COc3ccccc3O2)c1C

,,0,,0,,,,0,,,,,,,,,CID2155202,Cc1ccc(-n2c(SCC(=O)Nc3nccs3)nc3c(c2=O)SCC3)cc1

,,,,,,,,,,,,,0,,,,CID2997276,CC1CN=C(NCc2ccc(F)cc2)S1

,,,,,,,,,,,0,,,,,,CID7315607,O=C(Nc1cc2c(cc1Cl)OCCCO2)c1ccccc1

,,,,,0,,,,,0,,,,,,,CID4079217,COC(=O)c1ccc(N2CCC(C)CC2)c(N)c1

,,,,,,,,0,,0,,,,,,,CID1082605,CS(=O)(=O)N(CC(=O)N1CCc2ccccc2C1)Cc1ccccc1

,,,,,0,,,,,,,,,,,,CID2954698,CCC(C)c1ccc(NC(=S)NCc2cccs2)cc1

,,,,0,,0,,0,,,,,,,,,CID2954691,C=CCn1c(CNC(=O)c2ccccc2C)nnc1SCC(=O)NC1CCCC1

,,,,,,,,,,,,,0,,,,CID2419924,Cc1ccc(NC(=S)N/N=C/c2c(C)nn(-c3ccccc3)c2N2CCCC2)cc1

,,,0,,,,0,0,,,,,,,0,,CID2954695,CCOC(=O)c1ccc(NC(=O)CC2Sc3ncnn3C2=O)cc1

,,0,,,,,,0,,,,,,,,0,CID2911378,C=CCOc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2cccnc2)cc1

,,,,,,,,,,,,,0,,,,CID2105359,C=C(C)CSc1nc2ccccc2c(=O)n1-c1c(C)n(C)n(-c2ccccc2)c1=O

,,,,,0,,,,,,,,,,,,CID5055591,Cc1ccc2c(n1)CC(C)(C)CC2=O

,,,,,,,0,,,,,,0,,0,,CID648713,C=CCN1C(=O)C(C)(C)Nc2ccccc21

,,,,,,,,,,,,,0,,,,CID1864167,O=C(Nc1ccc(N2CCCC2)cc1)c1cccc(-c2cc3ccccc3oc2=O)c1

,,,,,,,,,,,,,0,,,,CID3111561,CCOC(=O)C(Cc1ccc(OC)c([N+](=O)[O-])c1)NC(=O)CCC(=O)Nc1ccc(OC)cc1

,,,,,0,,,,,,,,,,,,CID5346123,Cc1ccc2c(c1)N/C(=C1/C=C(NC(=O)c3cc4ccccc4o3)C=CC1=O)O2

,,,,,0,,,,,,,,,,,,CID3664934,O=[N+]([O-])c1ccc(N2CCOCC2)cc1NCCc1ccccc1

,,,,,,,,,,,0,,,,,,CID2843381,O=C(CCCOc1ccc(Cl)cc1Cl)NCC1CCCO1

,,,,,,0,0,,,,,0,,,,,CID658627,O=C(O)CCN(CCC(=O)O)c1ccccc1

,0,,,,0,,,0,,,0,,,,,0,CID658624,COc1ccc(-n2nc3ccccc3n2)cc1

0,,,,,,,,,,0,,,,,0,0,CID658625,CCn1cc(C(=O)Nc2nncs2)c(=O)c2cc(F)c(N3CCN(C(=O)c4ccco4)CC3)cc21

,,,,,,,,0,,,,,,,,0,CID658622,Cc1ccccc1NC(=O)CCC(=O)OCCCC(F)(F)C(F)(F)F

,,,,,,,,,,,0,,,,,,CID658623,CCCC(NC(=O)CNC(=O)C(C)(C)C)C(=O)O

,,,,0,,0,,,0,0,,,0,,0,,CID757248,COc1cccc(NC=C2C(=O)OC(C)(C)OC2=O)c1

,,,,0,0,,,,,,,,,,0,,CID658621,O=c1c2[nH]c3ccccc3c2ncn1CCC1=CCCCC1

,,,,,,,,,0,,,,,,,,CID1513433,O=C(c1ccc(Cl)cc1)c1ccc(CN2C(=O)c3ccccc3C2=O)o1

,,,,,,,,,,,,,0,,,,CID6144259,CC1CCCC(NC(=O)COC(=O)/C=C/c2ccc3c(c2)OCO3)C1C

,,,,,,,,0,,,,,,,,,CID6346341,O=C1/C(=C\Nc2ccc(OC(F)(F)F)cc2)CCN1c1ncccn1

,,0,,,,,0,,,0,,,,,,,CID658628,O=C(O)CCC(=O)OCC1CCCO1

,,,,,,,,0,,0,0,,,,,,CID878641,CCOC(=O)c1ccccc1Nc1cn(C(C)=O)c2ccccc12

,,,,,,,,,,,,,0,,,,CID2417560,CCCNC(=O)COC(=O)c1cc(C)nc2ccccc12

,,,,0,,,0,0,,,0,,,,,0,CID878649,COc1cc2c(C)nc3onc(-c4ccccc4)c3c2cc1OC

,,,0,,,,,0,,,,,,,0,,CID671246,CC(=O)Nc1cccc(OC(=O)c2ccoc2C)c1

,0,,0,,,,,,0,,,,,,0,,CID2237549,COC(=O)c1ccc(C)c(NC(=O)CN(c2ccc3c(c2)OCO3)S(C)(=O)=O)c1

,,,,,,,,,,,,,,0,,,CID1757580,COc1ccc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)cc1Cn1cc([N+](=O)[O-])cn1

,,,,,0,,,,,,,,0,,,,CID2745169,CCOC(=O)c1cc(C#N)c(SC)nc1-c1ccccc1

,,,,,,,,,,0,0,,,,,,CID3114052,CCC(C)OC(=O)C1C(c2ccccc2)C(C(=O)O)C1c1ccccc1

,,,,,,0,,,,0,0,,,,,,CID612723,O=c1cc(C23CC4CC(CC(C4)C2)C3)[nH][nH]1

,0,,,,,,,,,,,,,,,,CID5447470,CCOc1ccccc1N1C(SCC(N)=O)=NNC1=C1C=CC(=O)C=C1

0,0,,0,,0,,,,,0,,,,,,,CID3238287,Cc1ccc(NC2c3ncccc3C(=O)N2C2CCCCC2)cc1

,,,0,,0,0,,,,,,,,,,,CID3238284,O=[n+]1c2c(n([O-])c3cc(F)ccc31)CCCC2

,0,,0,0,,,,0,0,,,,,,,,CID3238285,CC1Cc2nc(SCC(=O)NC3CCCCC3)n(C)c(=O)c2S1

,,,,0,,,,,,0,,0,,,,0,CID3238282,CCOc1ccc(OCC)c(NC(=O)C2CCN(S(=O)(=O)c3cnc[nH]3)CC2)c1

,,,0,0,0,,0,,,0,,,,,0,,CID2483721,Cc1ccc(-c2csc3ncnc(OCC(=O)NC(=O)NCc4ccco4)c23)cc1

,,,,,0,,,,,0,0,,,,,,CID2940074,NC(=O)CC(c1ccccc1)c1ccco1

,,0,,,,,,,,,,0,,,,,CID3238281,Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc(-n2nncc2-c2ccco2)cc1

,,,,,,,,,,,0,,,,,,CID2302856,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1

,,0,,,,0,,0,,0,,0,,,0,,CID3238289,O=C(O)CC(c1ccccc1)n1cccc1

,,,,,,,,0,,,,,,,,,CID2133909,COC(=O)Nc1ccc(S(=O)(=O)N(C)CC(F)(F)C(F)F)cc1

,,,,,,,,,,,,,0,,,,CID2264137,COc1ccccc1OCCSc1nc2ccc([N+](=O)[O-])cc2s1

,,,,,,,,,,,,,0,,,,CID2330048,CCN(CC)c1ccc(C(=O)N/N=C/c2ccc(N3CCOCC3)cc2)cc1

,,,,,,,,,0,,,,,0,,,CID737898,Cc1nc(-c2cccc(NC(=O)c3cccs3)c2)cs1

0,,,,0,,,,,,,0,0,,,,,CID2911959,OCCCc1nc2ccccc2n1CCOc1ccccc1

,,,,,,,,,,,,,0,,,,CID1326584,COc1ccccc1/C=C/C(=O)Nc1cccc(C(C)=O)c1

,,,0,0,0,0,,,,,,0,,,,,CID735026,CCOC(=O)c1c(N)sc(C(=O)N(C)C)c1C

,,,,,,,,,,,,,0,,,,CID1813404,Cc1ccc(/N=C2/S/C(=C\c3cn(CC(=O)O)c4ccccc34)C(=O)N2C)cc1

,,,,,0,,,,,,0,,0,,,,CID833411,Cc1cccc(OCC(=O)NC(=S)N2CCCc3ccccc32)c1

,,,,,,,,,,,,,0,0,,,CID833415,CCN(CC)C(=S)NC(=O)c1cc(OC)c(OC)c(OC)c1

0,0,0,,,,0,0,0,,0,,,,,,,CID1251850,Cc1cc(C)cc(OCC(=O)NCc2nc(-c3ccccc3)no2)c1

,0,,0,,,,,,,,0,0,0,0,,,CID644796,COC(=O)CCn1nnc(-c2ccc(C(C)C)cc2)n1

,,,,,,,0,,,,,,,,,,CID2287748,CCCCOCCCNC(=O)c1ccc(NC(C)=O)cc1

,0,,,,,,0,,,,,,,,,,CID644795,Cc1ccccc1NC(=O)C(C#N)Cc1cccnc1

,,,,,,,0,,,,,,,,,,CID5353800,CN(C)C(=O)/N=N/C(=O)N(C)C

,0,,,,,,,,,0,,,,,,,CID5310326,CC(C)c1nc(SCC(=O)N2CCN(c3ccccc3)CC2)c2c(=O)n(C)c(=O)n(C)c2n1

,,,,,,,,,0,,,,,,,,CID659578,CCSC1(SCC)N=C(N)C2(C#N)C(c3ccccc3)NC3=C(CCC3)C12C#N

,,,,,,,0,,,,,,,,,,CID5310324,Cn1c(=O)c2c(SCc3cccnc3)nc(CC(C)(C)C)nc2n(C)c1=O

,,,,,,,,,,,0,0,0,,,,CID5310323,COc1ccc(OC)c(-c2nnc(NC(=O)C(C)Sc3nncn3C)s2)c1

,,,,,,,,,,,0,,,,,,CID5310320,CCOC(=O)C(C)SC1=NN/C(=C2\C=Nc3ccccc32)N1C

,,,,,,,,,,,,,0,,,,CID1022762,CCOC(=O)c1c(NC(=O)/C=C/c2ccc3c(c2)OCO3)sc(C)c1CC

,,,,0,,,,,,,,0,,,0,,CID659570,CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2ccccc2)nc1C

0,0,,,,,,0,,,,,,,,,,CID659573,O=c1/c(=C/c2ccccn2)sc2n1CN(c1ccccc1)CN=2

,,,,,0,,,0,,0,,,,,,,CID2905007,COC(=O)C1=C(C)N(C2CCCCC2)C(=O)C1

,0,0,,,0,,0,,,,,,0,0,,,CID659574,COc1ccc(Nc2cc(C)nc(N3CCOCC3)n2)cc1

0,0,0,,,,,,,,,0,0,,0,,0,CID659577,O=C(Nc1nc2ccccc2n1CCN1CCCC1)C1CCCCC1

0,,,,,,,,,,,,,,,,,CID659576,c1ccc(-c2noc(-c3cccc4ccccc34)n2)cc1

,,,,,,,,,,,0,,,,,,CID2523478,O=C(Cn1[nH]c(=O)c2ccccc2c1=O)Nc1ccc(-c2nnc3n2CCCCC3)cc1

,,,,,,,,,,,,,0,,,,CID12004881,CCOC(=O)c1c(N2C(=O)Nc3ccccc3N2O)sc2c1CCCCC2

,,,,,,,,,,0,0,,,,,,CID3219616,O=C(NCc1ccccc1F)C1CCCN1C(=O)NC1CCCCC1

,0,,,,,,,,0,,,,,,0,,CID517879,N#CCCN(CCC#N)C(=O)c1ccc(Cl)cc1

,0,,0,,,0,,,,,,,,,,,CID2845562,CC1(C)C2CC=C(CN3CCC(O)CC3)C1C2

,,,,,,,,,,,,,0,,,,CID4635383,Cc1cnc(C(=O)OCC(=O)NC(C)CCc2ccccc2)cn1

,,,,,,,,,,,0,,,,,,CID2283364,COc1cc(C)ccc1OCCCOc1ccccc1Br

,,,,,,,,,,,,,,0,,,CID933563,CC(=O)Nc1c(C)ccc2nsnc12

,,,,,,,,,0,,,,,,,,CID1476741,Cc1ccc(Cn2ccc(-c3cnc(-c4ccccc4)s3)n2)cc1

,,0,0,0,,,,,,,,,,,,,CID613092,COCc1cc(C)nc2sc(C(=O)OC)c(N)c12

0,,,0,0,,,,,0,,,,,,,,CID652299,N#Cc1ccc(CSc2nnc(-c3ccncc3)n2CCc2ccccc2)cc1

,0,,,,,0,0,,,,,,,,,,CID4090143,Oc1c(C(c2ccco2)N2CCOCC2)sc2ncnn12

,,,,,,,,,,,,,,0,,,CID1285343,COC(=O)c1sc(NC(=O)COc2c(C)cccc2C)nc1C

,,,0,,,,0,,,,,,,,,,CID3588870,C=CCNc1ncnc2c1cnn2-c1cccc(C)c1

,,,,,,,,,,,,,,0,,,CID855977,O=C(Cn1nnc(-c2ccccc2)n1)NNC(=O)c1ccccc1

,,,,,,,,,,,,,0,,,,CID2468633,COc1ccc(-c2csc(-c3cccs3)n2)c(OC)c1

,,,,,,,,,,,,,,,0,,CID4549137,CCN1CCN(C(c2ccccc2)c2sc3nc(C)nn3c2O)CC1

0,0,,,0,,0,,,0,,,0,,,0,0,CID646948,CCOC(=O)Nc1nnc(CCc2ccccc2)s1

,0,,0,,,,,,,0,,,,,,,CID646949,CCCC(=O)Nc1ccccc1-c1nnn(CC(=O)Nc2ccc(OC)cc2)n1

,,,,,,,,,,,,,0,,,,CID6409306,COc1ccc(CCNC(=O)CSc2nnc(-c3ccccc3)c3ccccc23)cc1OC

,,,0,,0,,,,,,,,,,,,CID646944,CC(=O)N(CCO)Cc1cc2cc(C)cc(C)c2[nH]c1=O

,,0,,0,,0,,0,0,0,,,0,,,,CID646945,O=C(Nc1nncs1)c1ccc(S(=O)(=O)c2ccccc2)cc1

,,0,,,,,,0,,,,0,,,,,CID646946,O=C(CN1C2CCC1CC(NC(=O)Nc1ccccc1)C2)NCc1ccco1

0,,,0,,,,0,0,,,,,,,,,CID646947,CCc1ccc2[nH]c(=O)c(CN(CCO)C(=O)NCc3ccccc3)cc2c1

,0,,0,,,,,0,,,,,,,0,0,CID646940,CCCCn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C

,0,,,,,,,,,,,0,,,,,CID646941,O=C(Nc1ccc(Cl)cc1)C(c1ccccc1)N(CCO)CCO

,0,,0,,,,,,,,,0,0,0,,,CID646942,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1cccnc1

,,,,,,,,,,,,,,,,0,CID646943,CC(C)N1C(=O)C2C(C(=O)NCc3ccccc3)C3C=CC2(O3)C1C(=O)NC(C)(C)C

,,,,,,,,0,,,,,,,,0,CID761218,CC1(C)CC(=O)C=C(Nc2ccc(OCC(F)(F)C(F)F)cc2)C1

,,0,0,0,,0,,0,,,,,,,,,CID4122236,CCN(Cc1ccccc1)S(=O)(=O)c1ccc(S(=O)(=O)N2CCN(CCC#N)CC2)cc1

,,,,0,,,,,,,,,,,,,CID4122234,CCN(CC)S(=O)(=O)c1ccc(S(=O)(=O)N2CCN(CCC#N)CC2)cc1

,,,0,,,,0,,,,,,,,,0,CID345677,Nc1ccc(-c2nc3ccccc3[nH]2)cc1

,0,,0,,,,,,,,,,,,0,,CID1246450,Cc1cc(C(=O)N2CCN(c3ncccn3)CC2)cs1

,0,,0,0,,,,,,,,,,,,,CID4122238,N#CCCN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)NC3CCCC3)cc2)CC1

,,,,,,,,,,,,,,,,0,CID761213,CCc1nn2cc(-c3ccccc3)nc2s1

,,,,,,,,,,,,0,,,,0,CID2946024,Cc1ccc2c(c1)C(O)(CC(=O)c1cccnc1)C(=O)N2

,,,0,,,,,,,,,,,,,,CID660202,CN(C)/C=N/c1ncc2c3ccccc3n(CCN(C)C)c2c1C#N

0,,0,,,0,,,0,,,0,,0,,,,CID660201,O=c1c2ccccc2nc(COc2ccccc2)n1/N=C/c1ccco1

0,,,,,,0,,0,,,,,,,0,0,CID660200,CC(C)(C)C1=C(C#N)C(c2cc3c(cc2Br)OCO3)C(C#N)=C(N)O1

0,0,,0,,0,,,,,0,,,0,,,,CID660207,CCOn1c(=O)c(-c2ccc(OC)cc2)[n+]([O-])c2ccccc21

,,,0,,,0,,,,,,,,,,0,CID2975931,CS(=O)(=O)N1CCCC(C(=O)NCCc2ccccc2)C1

,,0,,,,,,,,,,,,,,,CID660205,CCOC(=O)COn1c(=O)c(-c2ccc(OC)c(OC)c2)[n+]([O-])c2ccccc21

,,,0,,,0,,,,,,,,,,0,CID660204,CCc1nc(SCc2cccnc2)c(C#N)cc1C

,,,0,,,0,0,,,,,,,,0,,CID4141385,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1ccc(Oc2ccccc2)cc1

0,,0,0,,,0,0,,,,,,,,,0,CID660209,CCOC(=O)c1ccc(NCC(O)COc2ccccc2)cc1

,0,,0,,,,,,,,,,,,,,CID660208,COC(=O)Cn1c(C)nc2c(sc3nc(C)cc(C)c32)c1=O

,0,,,,,,0,,0,,,,,,0,,CID3239573,O=C(c1ccco1)N1CCN(C(=O)c2cc3c(=O)oc4ccccc4c3s2)CC1

0,,,,,,,,,,,,0,,,,,CID3239572,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCC(N2CCCCC2)CC1

,0,,,,,,,,0,,,,,,,0,CID3239571,O=C(Nc1cccc(F)c1)N1CC=C(n2c(=O)[nH]c3ccccc32)CC1

,,,,,,,0,,,,,,,,0,,CID3239570,CCOC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(NC(C)=O)cc1

0,,,,,,,,0,,0,,,,,0,0,CID3239577,CCOC(=O)C1=C(C)N=C2SCCC(=O)N2C1c1cc(Br)ccc1OC

,,,0,,,,,,0,,,,,,,,CID3239576,c1ccc2c(c1)nc(Nc1ccc3c(c1)OCO3)c1nnnn12

,,,,,,0,,,,,0,0,,,,,CID3239575,CCCCCn1c(=O)[nH]c2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2c1=O

,,,,,,0,,0,,,,,,,,0,CID3239574,COc1ccc(C)cc1NC(=O)CCC(=O)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1

,,,,,,,,0,,,,,,,,,CID1259630,COc1nc(Nc2ccc(O)cc2)nc(OC(C(F)(F)F)C(F)(F)F)n1

,0,,,,,,,,,,,,,,,,CID3239579,NC(=O)CCCC1=NS(=O)(=O)c2ccccc2N1

,,,,,,,,0,,,,,,,,0,CID3239578,COc1ccc(NC(=O)C(F)(OC)C(F)(F)F)c(OC)c1

,,,,,0,,0,,,,,,,,0,,CID4448969,O=C(CC1CCCC1)NCCc1cn2ccccc2n1

,,,,,0,,,,,,,,,,,,CID979304,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cn(-c2ccccc2)nc1-c1ccc(OC)c(Cl)c1

,,,,,,,0,,0,,,,,,,,CID2976075,Cc1cc(C)cc(N2C(=O)N(c3ccccc3C)C3CS(=O)(=O)CC32)c1

,,,,,,,,,,,,,0,,,,CID2493982,COc1ccc(Cl)cc1NC(=O)COC(=O)CNC(=O)c1ccc([N+](=O)[O-])c(C)c1

,,,,,,,,,,0,,,,,,,CID1471237,O=[N+]([O-])c1ccc(-c2ccnc(-c3ccccc3)n2)cc1CS(=O)(=O)c1ccc(Cl)cc1

,,,,,,,,,,,,,0,,,,CID764363,O=[N+]([O-])c1ccc(Cl)c(CN2CCC(O)CC2)c1

0,,,,,,,,,0,,,0,,,,0,CID2232007,Cc1ccc(-c2nnc(-c3ccc(NC(=O)c4ccco4)cc3)o2)cc1

,,,,,0,,,,,,,,,,,,CID3639489,COc1ccc(C(=O)Nn2c(SCC(=O)NCc3ccccc3)nc3ccccc3c2=O)cc1

,,,,,0,,,,,,,,,,,,CID3639488,COc1ccc(C(=O)Nn2c(SCC(=O)c3ccc(Cl)cc3)nc3ccccc3c2=O)cc1

,,,,,0,,,,,,,,,,,,CID3442010,CC(C)Oc1ccc(-c2cc(C(=O)NCCN3CCOCC3)c3ccccc3n2)cc1

,,,,,,,,0,,,,,,,,,CID718667,Cc1ccccc1NC(=O)COc1nsnc1N1CCOCC1

,,,,,,,,,,0,,,,,,,CID2042108,Clc1ccc(-n2c(SC/C=C/c3ccccc3)nnc2-c2cccnc2)cc1

,,,,,,,,,,,0,,,,,0,CID1257840,CCOc1ccc(C)cc1S(=O)(=O)n1ccnc1

,,0,,,,0,0,0,,0,,0,,,,0,CID665187,COC(=O)CSc1nnc(C(Cc2ccccc2)NC(=O)OC(C)(C)C)o1

,,,,,,0,,,,,,,,,,,CID665186,CCn1c(=O)c(C(C)=O)nc2ccccc21

,0,0,,,,0,,0,,,,,,,,,CID665185,Cc1ccc(S(=O)(=O)c2c(N)n(C)c3nc4ccccc4nc23)cc1

0,0,,0,0,,,,0,0,,,0,,0,,,CID665184,O=C(CSc1nc2ccccc2s1)Nc1ncccn1

0,,,,,,,,,,0,,0,0,0,0,,CID665183,CCn1c(SCC(=O)c2ccc(O)c(O)c2)nnc1-c1ccccc1OC

,0,0,,0,,0,,,0,0,,,,0,,,CID665182,CSCCC(NC(=O)OC(C)(C)C)c1nnc(SCc2cccc(F)c2)o1

,,0,,0,,,,,0,0,,,,,,0,CID665181,COC(=O)c1[nH]c2cccc(C)c2c1NC(=O)CN1CCCc2ccccc21

,,0,,0,0,,0,0,,0,0,0,0,,,,CID665180,CCCCC(=O)Nc1ccc2oc(-c3cccnc3)nc2c1

,,,0,,,,,,,,,,,,,,CID2827171,CC(SCCc1ccccn1)C(=O)O

0,,,0,,,,,,,,,,0,,0,,CID665188,C=CCc1c(C)nn(CC(=O)O)c1-c1ccccc1

,,0,0,,,,,,,,,,,,,,CID5390032,COc1ccc(C2CC(=O)C3=C(C2)N=C2N=CNN2C3c2ccccc2C)c(OC)c1

,,,,,0,,,,,,0,0,,,,,CID5390030,COCCOC(=O)C1=C(C)N=C2N=C(C)NN2C1c1ccccc1

,,,0,,,,,,,,,,,,,0,CID5390031,CCOC(=O)C1=C(C)N2C(=C(C#N)C1c1ccc(C(=O)OC)cc1)SCC2(O)C(C)(C)C

,,0,,,,,,,,,,,,,,,CID5390037,O=C1C=CC=C/C1=C1/NNC2=C1C(c1ccccc1F)N(Cc1ccco1)C2=O

,0,,0,,,,,,,0,,,,0,,,CID5390034,COc1ccc(OC)c(NC(=O)C2=C/C(=C3/C=C(Cl)C=CC3=O)NN2)c1

0,,0,0,0,,,,0,,0,,,,,0,0,CID2235786,Cn1c(CC(=O)Nc2ccccc2)nnc1SCCOc1ccccc1

,0,0,0,,,,0,,0,0,,,,,0,0,CID5390038,CC1=C(C(=O)NCc2ccccc2)C(c2cccs2)N2NC=NC2=N1

0,,0,0,0,,,0,,,,0,,,,,,CID733982,O=S1(=O)N=C(NC2CCCCCC2)c2ccccc21

,,,,,,0,0,,,,0,,,,,,CID841713,COc1ccc(S(=O)(=O)NCCc2ccc(F)cc2)cc1

,,,,,,,,,,,,,0,0,,,CID848834,Cn1c(=O)c(-c2ccccc2)nc2ccccc21

0,0,,,0,0,,,,,0,,,,,0,0,CID646797,COCCn1nnnc1C(c1cccs1)N1CCN(c2ccccc2)CC1

,,,0,,,,,,,,,,,,0,,CID841719,O=C(O)CCC(=O)NC1CCCCCCC1

0,0,,,0,,,,,,0,0,,,,,0,CID650845,Cc1cnc(NC(=O)CSc2nnc(-c3ccccc3)n2Cc2ccccc2)s1

0,,,,,,,,,,,,,0,,,0,CID649419,O=C(CN1C2CCCC1CC(NC(=O)c1ccco1)C2)Nc1ccccc1C(F)(F)F

,0,,,,,,,,,0,,,,,,,CID649418,Cc1nc(N2CCC(C(N)=O)CC2)c2nnn(Cc3ccccc3)c2n1

,,,,,,,,,,,0,,,,,,CID3172393,Cc1ccc2cc(CN(Cc3ccco3)C(=O)NC3CCCCC3)c(=O)[nH]c2c1C

,0,,,,,,,,0,,,,,,,,CID649415,Cc1cccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccco2)c2ccncc2)c1C

0,,,,0,0,0,,,0,,0,0,,,0,,CID649414,O=c1[nH]c2ccccc2n1CCCOc1ccccc1

0,,,0,,,,,,0,,,,,,,0,CID649413,COCCn1nnnc1C(c1ccc(OC)cc1OC)N1CCN(c2ccccc2)CC1

0,0,,0,0,0,0,,,,,,,0,,,0,CID802038,CCc1nc(C)cn1S(=O)(=O)c1cc(C)c(OC)cc1C

,,,,,,,,,,0,,,,,,,CID752361,Cc1ccc(-c2noc(CN3CCCCC3)n2)cc1

0,,,,,,,,,,,,,,,0,0,CID646793,O=C(CSc1nnc(-c2ccccc2Br)o1)Nc1cccc2ccccc12

,,0,0,,,,,,,,,0,0,,,,CID650841,Cc1cccc(C(OC(=O)c2ccco2)C(=O)NCc2ccccc2)n1

,,,,,,,,,,0,,,,,,,CID807772,CCOC(=O)c1sc(Nc2ccccc2)nc1C

,,,,,,,,,,,0,,,,,,CID1290039,COC(=O)c1cccc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)c1C

,,,,,,,,,,,,,,0,,,CID11837760,O=C(COC(=O)C1CC(=O)N(Cc2ccccc2)C1)c1ccc(Br)cc1

,,,,,,,,,,,0,,,,,,CID2277887,C=CCc1ccc(OCCOc2cccc(/C=N/n3cnnc3)c2)c(OC)c1

,,,0,,,0,,,,,,,,,,0,CID659135,CCN(CC)CCN1C(=O)c2ccccc2NC1c1cc(OC)c(OC)c(OC)c1

,,,,,0,,,,,,,,,,,,CID1336512,O=C(Nc1ccc(F)c([N+](=O)[O-])c1)c1cccc(OCc2ccccc2)c1

,,,,,,,,,,,,0,,,,,CID652956,COc1cc(C2C3C(C)N(C)C(=O)N(C)C3N(C)C(=O)N2C)ccc1O

,,,,,,,,,,,,,,0,,,CID2940859,COc1ccc(OC(=O)CN2C(=O)C3C4CCC(C4)C3C2=O)cc1

,0,,,,,,,,0,,,0,,,0,,CID2940850,O=C(C1CC(=O)N(c2ccccc2)C1)N1CCN(C2=NS(=O)(=O)c3ccccc32)CC1

,,,,,,,,,,,,,0,,,,CID2288026,O=C(COc1ccccc1)Nc1ccc(CSc2ccccc2)cc1

,,,,,,,0,,,,,,,,,,CID646798,O=C(CSc1nnc(-c2ccc(F)cc2)o1)c1ccc2c(c1)OCCO2

0,,,,,0,0,0,0,,,0,0,,,0,,CID720934,c1coc(CNc2c3c(nc4ccccc24)CCC3)c1

0,,,,,,,,,,,,,,,,0,CID4615,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1

,,,,,,,,0,,,0,,,,,,CID3220890,O=C(CN1CCC(NC(=O)c2ccco2)CC1)Nc1cccc2ccccc12

